رقم الرخصة,اسم المنشأة,رقم الجهة
56688022542,آل سعود and Sons #6338,6197851114
56693961829,الخرافي Group #891,4950274768
56701774436,حجار-آل قصير #5611,9326149083
56704451526,"العليان, آل علي and العقيل #3578",9100749273
56705830006,آل سعود-آل صفوان #943,9654816338
56715548835,آل سعود LLC #6466,8828963791
56728791275,"آل خضير, الشايع and آل محمد بن علي بن جماز #2031",6748670153
56737443908,الحكير Group #69,1176156557
56744522974,"المغاولة, آل حسين and المشاولة #12545",8773007741
56751432109,"الشايع, الخرافي and آل بن لافي #8574",7779122340
56753897002,"المهنا, حجار and كانو #7734",7393111404
56758925336,"أبا الخيل, أبا الخيل and الراشد #13300",5697982211
56771174510,"بن لادن, آل حسين and الحجار #14574",5652678244
56778501399,آل جعفر-آل الشيخ #9143,5284289716
56780324978,العقيل-آل سعود #13825,6947993404
56780964681,أبا الخيل-آل رفيع #3372,7276568538
56782056284,"آل بن ظافر, آل بن لافي and الجابر #7026",4377652369
56784456903,"آل عطفة, آل العسكري and مهنا #1107",9525481663
56786637247,"المهيدب, الخرافي and آل علي #6656",2040731717
56788694077,"آل سلطان, المهيدب and الجفالي #10980",7019101601
56793704177,العليان-أبا الخيل #7648,4398818875
56795616172,آل محمد بن علي بن جماز-آل بن لافي #16005,5289550275
56797325505,الجفالي-الراشد #1666,9171674318
56799435224,آل بن لافي-حجار #2215,7109564303
56799479348,"شربتلي, الشايع and حنبولي #1890",8595051119
56801811664,"آل مقطة, فصيل and آل قصير #10351",3625882936
56803903041,"المهنا, آل محمد بن علي بن جماز and آل سعود #11473",1042088236
56807300588,آل العسكري LLC #18330,9907395012
56808217278,الراشد-الجفالي #10645,3831805767
56809269965,حجار Group #15579,8733214570
56809921207,العقيل and Sons #17219,2400626270
56811628645,"آل العسكري, العليان and بن لادن #13462",9331214954
56813494661,بقشان Group #721,9468576327
56821029271,كانو-آل خضير #3149,8535777938
56821560223,آل رفيع LLC #5467,4938680425
56824116367,المغاولة-آل العسكري #5089,3492994945
56832245424,آل محمد بن علي بن جماز LLC #5769,9223435836
56836813062,"آل بن ظافر, آل رفيع and الخرافي #12510",1597255360
56847114822,"آل صفوان, الشايع and آل قصير #2081",9995576761
56847990450,"آل جعفر, آل سعود and المغاولة #4582",4007010792
56851393299,"الراشد, الحكير and آل رفيع #17330",7384748399
56851830500,أبا الخيل-آل صفوان #351,1400605699
56852484595,"حنبولي, العجلان and آل سلطان #4803",4399603783
56852758272,المشاولة-الدباغ #7321,3953983371
56853012895,الراشد-المهنا #13760,2630738426
56857378618,الحكير PLC #1111,6393428870
56869384684,المهيدب-الخرافي #1012,3847551657
56870507765,"مهنا, آل سعود and شربتلي #8734",3085975141
56872077172,كانو Inc #3930,9902515391
56872580739,الشايع-آل الشيخ #19434,2499140953
56875818561,"آل خضير, فصيل and الدباغ #10681",7355956259
56878631816,المغاولة-الشايع #16888,3178893706
56885239157,العجلان-آل العسكري #13125,7640830810
56889657583,مهنا-الحكير #15066,4052029310
56895774789,آل قصير-حجار #8687,8514839466
56904116882,"الشايع, أبا الخيل and حجار #14259",4086312754
56904490891,المشاولة-الشايع #12794,6876180998
56906461481,"آل علي, العليان and الدباغ #2985",2983465617
56916369460,آل رفيع-حنبولي #10584,8203249396
56916760899,الخرافي-آل مقطة #2538,2921637069
56917788864,الجابر-آل عطفة #4654,4551106863
56923591860,الحكير-آل عايض #10097,4072233211
56929778956,"كانو, أبو داوود and المغاولة #5608",8338325092
56936375073,"العقيل, بن لادن and آل العسكري #2371",7225841108
56960118996,العليان Group #2445,2898544655
56964154789,الحكير and Sons #790,4372721528
56966832499,الخرافي-آل بن لافي #13245,9935559166
56969523717,حنبولي-العجلان #16024,7833801832
56972658771,بقشان Group #721,9468576327
56977408452,المهنا-الراشد #8953,2180372604
56979528972,آل العسكري LLC #7164,9760977301
56983285081,آل سعود PLC #40,9710010368
56984218351,"آل سلطان, بقشان and أبا الخيل #7976",1596445618
56984826206,آل الشيخ-المشاولة #15658,5860008042
56989776721,حنبولي-آل معيض #11872,8460602414
56990074411,كانو Ltd #2798,9329393465
56990726375,"آل معيض, آل رفيع and آل علي #19362",5180621863
56993416565,"الدباغ, كانو and الدباغ #15228",1343525939
56998479054,أبا الخيل Ltd #7509,7165786679
57003228102,آل عايض and Sons #19483,2833650590
57014923013,آل بن ظافر-المغاولة #15119,1925528738
57021159723,الدباغ-الجابر #29,5145231834
57023578963,"آل خضير, كانو and الحجار #13281",1143225304
57023749940,"آل عايض, الخرافي and آل بن ظافر #8768",5680941946
57026073530,آل معيض Ltd #17862,2397718895
57040548158,الحكير Group #69,1176156557
57045269535,"فصيل, الحجار and آل عطفة #12326",1250988948
57045851591,الجفالي Ltd #4268,9897851251
57048912843,"آل العسكري, آل عايض and آل عطفة #1840",8234097998
57052969124,آل حسين Group #2466,1810274457
57053086645,أبا الخيل LLC #3614,9552452192
57058420238,الراشد-آل حسين #11817,7844401129
57058498079,المهيدب-شربتلي #19085,8381325564
57061218908,الشايع-آل صفوان #9102,4265951933
57063400350,"آل علي, الحجار and آل عطفة #18618",3086501887
57063887219,العجلان Ltd #13096,3131385060
57064516803,"آل جعفر, آل جعفر and آل خضير #5533",4393607063
57065478227,"المهنا, آل عايض and المغاولة #10641",9638454094
57069235251,بقشان-الجابر #5185,6489597483
57083295179,آل بن لافي Ltd #10480,8986529553
57095911883,آل عواض Inc #3405,3945430953
57096923718,آل خضير-آل سلطان #18659,1912833075
57101234534,"آل سعود, آل محمد بن علي بن جماز and آل بن لافي #18820",5246838890
57101494419,آل معيض Inc #1878,3066328166
57101793783,"آل عواض, المشاولة and العقيل #10422",7165555600
57102799009,آل عواض-آل صفوان #4132,8330160983
57104129302,آل صفوان-آل جعفر #1177,6850977006
57112709434,المشاولة Inc #15367,7985533280
57115736992,آل سلطان-آل عطفة #416,1333703118
57117637385,آل العسكري-آل حسين #11725,1089668615
57121807336,"آل علي, المهيدب and أبو داوود #439",6133440231
57136364447,حنبولي LLC #16414,3016422447
57137219828,الجابر-آل مقطة #4543,7641709833
57137833100,المهيدب-آل معيض #16111,6596408998
57150033021,آل العسكري-حجار #6828,6542302222
57158377926,"العليان, آل مقطة and بقشان #4662",3998476365
57159246948,مهنا PLC #5789,2257154787
57161029433,آل سلطان-آل سعود #10593,6427313637
57161561431,"آل بن ظافر, آل مقطة and آل محمد بن علي بن جماز #9662",2448449241
57161852437,"فصيل, المغاولة and آل حسين #2553",6350521875
57164699147,آل سعود-الجفالي #8197,9616722250
57167998922,آل سلطان-آل سلطان #13391,3234104205
57170887184,آل عواض Ltd #8468,9586822718
57171859020,"آل حسين, آل عايض and آل حسين #5118",5248906313
57176011013,"العليان, فصيل and آل الشيخ #10797",4855731442
57180322222,"الخرافي, المهنا and المهيدب #1303",9348248606
57183448244,"الجابر, الدباغ and آل الشيخ #5750",9523585513
57186356817,"آل جعفر, بن لادن and آل عطفة #2843",9620629787
57191535280,آل جعفر-آل سلطان #6456,2588880595
57192373346,المشاولة LLC #14854,8150346507
57195594135,آل عواض and Sons #15943,5288099215
57202688623,آل عطفة Group #6571,5764602460
57203894353,آل رفيع-آل معيض #3363,7032975830
57204228752,"الحجار, آل سعود and آل جعفر #6835",3498101164
57208271293,"فصيل, آل العسكري and مهنا #9452",2812482673
57220617207,"آل بن ظافر, آل الشيخ and آل سعود #17865",5620880303
57226891683,الجابر-العجلان #17339,4943605671
57226983599,"المغاولة, المهنا and المهيدب #2273",2469635410
57230524796,آل حسين-حنبولي #19594,4956663848
57231415322,"الحكير, آل مقطة and آل مقطة #18156",1840564661
57234610141,"آل سلطان, أبو داوود and الحجار #7127",8014268058
57237032949,"الحكير, الراشد and المغاولة #9684",4818665669
57240387034,آل معيض Ltd #14444,8115034636
57243095097,الجابر LLC #8290,3846592873
57246844262,بقشان-آل عايض #7001,9458670900
57256493846,آل علي-آل محمد بن علي بن جماز #17205,1128640613
57261683739,بن لادن-فصيل #19290,6523906894
57263559324,المغاولة PLC #11186,5845599136
57267460916,آل محمد بن علي بن جماز-المشاولة #7418,5894940842
57273827187,آل جعفر Group #6599,3914201496
57298667958,"آل جعفر, الحكير and العقيل #11593",6424060167
57301723694,آل قصير-آل صفوان #14661,7292603069
57307177365,"الحكير, العقيل and آل محمد بن علي بن جماز #1995",2129972955
57308819905,الخرافي Ltd #3026,6446432918
57310174928,كانو-فصيل #15203,2495772873
57313585172,آل بن ظافر-آل حسين #6280,7320561471
57320368627,آل حسين LLC #15730,6223381234
57322412035,آل العسكري Inc #8077,9274258110
57325733307,"بقشان, آل بن ظافر and بقشان #3528",6601348687
57327459040,"المشاولة, أبا الخيل and شربتلي #4602",5634629838
57330321537,"العليان, أبا الخيل and آل جعفر #9386",3207185145
57330703697,آل معيض-آل عواض #19593,6832757497
57330889669,المهيدب-الراشد #16524,1204352963
57334244872,بقشان-مهنا #480,6394147352
57335155453,حنبولي-آل صفوان #13104,7909985672
57336154698,الخرافي Ltd #195,5169621067
57340728313,الحجار-آل سعود #6298,4224262568
57348330347,آل معيض-آل جعفر #10949,4679994150
57357687727,"آل علي, الخرافي and المهنا #10965",2835502034
57358840214,"آل سعود, الدباغ and آل خضير #1133",9196934470
57360449523,كانو-العليان #4170,7403911621
57361918722,"العجلان, المهنا and الجابر #5455",9909519381
57362798641,"آل بن ظافر, الشايع and آل سعود #6428",3878020307
57372321939,آل مقطة-المهيدب #17764,9748084796
57374780388,"آل معيض, مهنا and الخرافي #1410",2162875162
57377154427,"آل عطفة, مهنا and آل جعفر #10054",5327203170
57386545202,آل الشيخ-العليان #17311,5032250862
57389973210,آل سعود PLC #40,9710010368
57394533771,"الجابر, حنبولي and آل سعود #256",9322604026
57397850085,كانو Ltd #17674,2113843120
57403790652,آل محمد بن علي بن جماز Inc #3807,7216837406
57405161599,آل مقطة-آل رفيع #3837,4514906598
57407429992,أبو داوود Ltd #16862,4055276650
57434973970,"آل حسين, المهنا and آل محمد بن علي بن جماز #19001",6862120312
57439479190,"الراشد, الخرافي and الراشد #1103",1923977188
57441298837,الخرافي and Sons #8542,8178678488
57443283313,"الجابر, آل خضير and الشايع #41",2975276611
57445002904,آل قصير-حجار #3098,2918185546
